comment,label
"Las calles están como si no tuvieran rumbo, hace falta mejorar la señalización.",criterio general
"Hace falta más eventos culturales en las escuelas rurales, que no estén olvidadas.",criterio general
"El transporte urbano está más caótico que un aguacero sin paraguas, hace falta que lo organicen.",criterio general
"Es una injusticia que los turistas tengan mejores servicios que los cubanos, todos merecemos lo mismo.",criterio general
"Hace falta más variedad de productos agrícolas en los mercados, porque lo que hay ya no alcanza.",criterio general
"El servicio telefónico parece de la época de los dinosaurios, hace falta que lo mejoren.",criterio general
"Los eventos deportivos están como improvisados, hace falta que pongan más calidad.",criterio general
"Las calles están más perdidas que un gato en la lluvia, la señalización necesita mejoras.",criterio general
"Los productos electrónicos están más limitados que el agua en pleno verano, hace falta que lleguen más.",criterio general
"El transporte está tan desorganizado que parece una lotería, hace falta mejorar eso.",criterio general
"Es injusto que los extranjeros tengan más acceso a servicios que nosotros, todos merecemos lo mismo.",criterio general
"Los programas educativos parecen de otra época, hay que renovarlos ya.",criterio general
"El servicio de correos está más lento que una tortuga sin prisa, ¿cuándo van a mejorar eso?",criterio general
"Las actividades culturales en la comunidad parecen inexistentes, hace falta más arte y cultura.",criterio general
"Los productos en las tiendas parecen de segunda mano, hace falta que mejoren la calidad.",criterio general
"Las escuelas rurales están olvidadas, hace falta que organicen más eventos culturales allá.",criterio general
"El transporte urbano está más desorganizado que una fiesta sin música, hace falta que lo arreglen.",criterio general
"Los hoteles están más improvisados que un pan con jamón, hace falta que suban la calidad.",criterio general
"Los mercados tienen más escasez que el aire acondicionado en el cine, hace falta que arreglen eso.",criterio general
"El suministro eléctrico está como si fuera un castigo, hace falta que lo solucionen.",criterio general
"El transporte público está como una aventura diaria, hace falta que lo mejoren ya.",criterio general
"El transporte interprovincial está más peligroso que una travesía sin brújula, hace falta que lo arreglen.",criterio general
"Hace falta más actividades culturales para los jóvenes, que no parezca que estamos en el olvido.",criterio general
"El servicio de agua potable está más raro que un premio en la lotería, hace falta que lo mejoren.",criterio general
"Es injusto que los extranjeros tengan más servicios que los cubanos, todos merecemos lo mismo.",criterio general
Sepan que en la bodega de mi barrio están vendiendo el aceite de la cuota por la izquierda. ¡Ya está bueno ya!,denuncia
Quiero señalar que el dependiente de la TRD me intentó cobrar un producto más caro de lo que marcaba.,denuncia
"Esto es para que se sepa: en el mercado de 4 caminos me estafaron con el peso del arroz, me faltó casi medio kilo.",denuncia
"Hay que ponerle el ojo a esa tienda, esconden los productos buenos en el almacén para los socios.",denuncia
¡Es un abuso total! Me obligaron a comprar un paquete de galletas para poder llevarme el pollo en la tienda MLC.,denuncia
Advierto públicamente sobre la venta de cigarros por encima del precio oficial en el quiosco de la esquina.,denuncia
"Ojo, que en esa tienda tienen productos a la venta que se ven claramente vencidos. ¡Eso no se puede permitir!",denuncia
Reporto el maltrato y la falta de respeto del administrador de la placita cuando fui a reclamar por un problema.,denuncia
"Es indignante que la cola para el pollo no se respetara, colaron a un montón de gente por atrás.",denuncia
"El pan de la bodega cada día viene peor, ni pesa lo que tiene que pesar ni tiene calidad. ¡Esto es una falta de respeto!",denuncia
"El cobrador de la luz me tiró una indirecta, que si no le ""resolvía"" algo me cortaba la corriente. ¡Tremendo descaro!",denuncia
"Tienen que revisar mi metro contador, está alterado seguro, marca un consumo que es imposible en mi casa.",denuncia
"Es una negligencia grave de la Unión Eléctrica, hay un cable de alta tensión en el suelo en mi calle hace tres días y nada que vienen.",denuncia
¡Esto no tiene nombre! Nos quitan la luz fuera del horario programado y ni una explicación dan.,denuncia
"Me están cobrando un mes de electricidad que ya yo pagué, aquí tengo el comprobante para demostrarlo.",denuncia
La brigada de la eléctrica vino a arreglar una avería y dejaron la acera hecha un desastre y un peligro. ¡Qué irresponsabilidad!,denuncia
Les informo que en mi edificio hay vecinos robando corriente y la administración no hace nada.,denuncia
Estos bajones de voltaje constantes me han quemado ya dos equipos. ¿Quién se hace responsable de esto?,denuncia
"El teléfono para reportar averías de la Eléctrica es de gusto, nunca lo cogen o siempre está ocupado.",denuncia
Me clavaron una multa por supuesto fraude eléctrico sin presentarme ni una sola prueba.,denuncia
"Ojo con las cuentas de ETECSA, me están facturando llamadas internacionales que yo jamás he hecho desde mi fijo.",denuncia
Hace meses pagué la instalación del Nauta Hogar y esta es la fecha que sigo esperando. ¡Esto es una estafa!,denuncia
¿Alguien me explica cómo desaparecen los bonos de las recargas internacionales antes de tiempo? ¡Eso es robo!,denuncia
¡El colmo de la corrupción! Un técnico de ETECSA me pidió dinero por debajo del telón para apurarme el traslado del teléfono.,denuncia
"La conexión a internet por datos es una miseria constante, pagamos un dineral por un servicio que no funciona como debe.",denuncia
Me bloquearon la línea móvil sin decirme por qué y ahora nadie me da una respuesta clara.,denuncia
En los puntos de ETECSA están vendiendo las tarjetas SIM por la izquierda a precios de loco.,denuncia
"No hay transparencia ninguna con el consumo del paquete de datos, se esfuma sin uno saber cómo.",denuncia
"Ir a la oficina comercial de ETECSA es una tortura, siempre a reventar y el trato es de lo peor.",denuncia
Me instalaron el Nauta Hogar con un cableado chapucero que se vive desconectando.,denuncia
El chofer del taxi rutero me quiso cobrar más de la tarifa oficial. ¡Abusador!,denuncia
"En la terminal de Viazul tienen un negocio montado vendiendo los pasajes por fuera, por eso nunca se consigue nada legal.",denuncia
"Las condiciones de las guaguas urbanas son infrahumanas: sucias, rotas... ¡un peligro público!",denuncia
Me abrieron la maleta y me robaron cosas en la bodega del Omnibus Nacional y ahora nadie responde.,denuncia
¡Tremendo abuso! Los taxistas particulares en el aeropuerto le caen arriba a los recién llegados con precios infladísimos.,denuncia
El tren Habana-Santiago salió con más de 12 horas tarde y ni una disculpa ni nada. ¡Una falta de respeto!,denuncia
"El inspector de la guagua me quiso multar sin razón ninguna, por puro gusto.",denuncia
"Hay choferes de ruta que no paran donde deben si no les da la gana, dejando a la gente botada.",denuncia
Afuera de la Terminal de Ómnibus Nacionales hay gente vendiendo turnos y pasajes ilegalmente a la cara de todos.,denuncia
"Viajamos hasta Varadero en Viazul con el aire acondicionado roto, ¡imagínense ese horno!",denuncia
En la farmacia de mi zona guardan los medicamentos que entran para venderlos después por fuera. ¡Eso es criminal!,denuncia
"Las condiciones de higiene en los baños del hospital X son deplorables, una asquerosidad.",denuncia
Un enfermero del policlínico tuvo el descaro de pedirme dinero para ponerme una inyección que es gratis.,denuncia
"La demora para conseguir un turno con el especialista es una falta de humanidad, la gente se desespera.",denuncia
¡Esto fue negligencia médica! No atendieron a mi familiar a tiempo en el cuerpo de guardia y por poco no la cuenta.,denuncia
El médico de familia de mi consultorio brilla por su ausencia en su horario de trabajo.,denuncia
¡Qué peligro! En el policlínico me dieron una receta para un medicamento equivocado.,denuncia
"Se están robando los insumos médicos dentro del hospital, yo mismo lo he visto.",denuncia
Increíble que en el laboratorio clínico me hayan perdido los resultados de los análisis.,denuncia
Una doctora en la consulta trató a varios pacientes a gritos y con una prepotencia terrible.,denuncia
Llevamos más de 15 días secos en el edificio y Aguas de La Habana ni se aparece ni explica nada.,denuncia
Hay un salidero gigantesco en la calle que lleva meses botando miles de litros de agua potable y nadie viene a arreglarlo.,denuncia
"Me cobran el servicio de agua completo como si la pusieran todos los días, ¡y pasamos semanas sin gota!",denuncia
Los trabajadores que vinieron a arreglar la tubería me pidieron materiales por fuera para poder hacer el trabajo.,denuncia
"¡Esto es un peligro para la salud! El agua está llegando con peste y turbia, no se puede ni para fregar.",denuncia
En mi cuadra hay gente conectada ilegalmente al agua y por eso no nos llega presión a los demás.,denuncia
La pipa de agua que supuestamente manda el gobierno la están desviando para vender el agua por ahí.,denuncia
"Nunca avisan con tiempo cuando van a quitar el agua, es una falta de consideración total.",denuncia
Pagué la reconexión del servicio hace una semana y todavía estoy esperando que vengan.,denuncia
"Las alcantarillas de mi zona viven tupidas y desbordadas, esto es un foco de enfermedades.",denuncia
"¡Ojo con la cuenta! En el restaurante ""La Carreta"" me metieron un plato que yo no había pedido.",denuncia
"La cocina de la cafetería estatal de la esquina es un asco, las condiciones higiénicas son terribles.",denuncia
Advierto que en ese lugar usan ingredientes malísimos o te dan gato por liebre sin avisar.,denuncia
"El administrador de ese restaurante carga con comida para su casa todos los días, ¡un descaro!",denuncia
¡Me quisieron estafar! Me cobraron en MLC un producto que en la carta decía claro que era en CUP.,denuncia
El camarero me trató con una grosería y una prepotencia increíble solo por hacerle una pregunta.,denuncia
"Tengan cuidado, la carne que me sirvieron en ese lugar estaba claramente pasada, olía mal.",denuncia
"En esa paladar se negaron a darme la factura oficial, seguro para evadir impuestos.",denuncia
"La publicidad de ese sitio es un engaño, las fotos de la comida no se parecen en nada a la realidad.",denuncia
"Esa paladar infla los precios de una manera exagerada los fines de semana, ¡se pasan!",denuncia
"Mi edificio está a punto de caerse, declarado inhabitable, y Vivienda no nos da ninguna solución.",denuncia
Mi vecino está haciendo una construcción ilegal que me está afectando directamente y nadie interviene.,denuncia
"Un funcionario de Vivienda me pidió dinero para ""mover"" mi expediente del subsidio. ¡Corrupción pura!",denuncia
"La basura lleva semanas acumulada en mi barrio, Comunales no pasa a recogerla como debe ser.",denuncia
"¡Es un peligro caminar por aquí! Las calles y aceras de mi reparto están destrozadas, llenas de huecos.",denuncia
"Me quieren sacar de mi casa con mentiras y presiones, es un desalojo injusto.",denuncia
"Mi calle es una boca de lobo por la noche, no hay ni un foco de alumbrado público que sirva.",denuncia
Tenemos una plaga de mosquitos insoportable por un vertedero ilegal cercano que nadie limpia.,denuncia
"Hay tremenda corrupción en cómo se asignan las viviendas, todo es por amiguismo y dinero.",denuncia
"El ruido de un taller ilegal que pusieron cerca de mi casa es infernal, día y noche.",denuncia
La maestra de mi hijo le anda pidiendo regalitos a los padres para que el niño salga bien en las notas.,denuncia
Los baños de la escuela primaria están en pésimo estado y casi nunca hay agua. ¡Es antihigiénico!,denuncia
"Se están robando los materiales escolares que donaron, en la dirección se reparten las cosas.",denuncia
"Ese profesor universitario califica por favoritismo, no tiene ninguna ética profesional.",denuncia
¡Esto es el colmo! En el preuniversitario hay profesores que les venden las respuestas de las pruebas a los alumnos.,denuncia
"Este curso otra vez faltan libros de texto básicos para los estudiantes, ¿cómo van a aprender así?",denuncia
En el aula de mi niño hay un problema grave de acoso escolar (bullying) y la escuela mira para otro lado.,denuncia
"Nos están exigiendo pagar cuotas en la escuela para ""mantenimiento"", eso es ilegal.",denuncia
El director de la escuela usa la comida de la merienda escolar para lo que le da la gana menos para los niños.,denuncia
"Faltan maestros preparados en asignaturas importantes en la secundaria, los muchachos no aprenden.",denuncia
"En el hotel X tratan a los cubanos como ciudadanos de segunda, las peores habitaciones son para nosotros.",denuncia
La publicidad de esa agencia de viajes es un engaño total sobre lo que incluía el paquete turístico.,denuncia
Me cobraron un montón de extras que no estaban en el contrato cuando alquilé la casa particular.,denuncia
"Hay jineteros molestando a los turistas en la misma puerta del hotel, y parece que los trabajadores de ahí lo permiten.",denuncia
"El banco me aplicó una tasa de cambio malísima al sacar dinero, ¡un robo!",denuncia
En el taller mecánico estatal me cobraron por piezas que estoy seguro que no me cambiaron.,denuncia
La lentitud y el maltrato en la oficina del carnet de identidad son desesperantes.,denuncia
"Un inspector prepotente me quiso clavar una multa inventada, sin ninguna razón válida.",denuncia
"He puesto mil quejas en Atención a la Población y es como hablar con la pared, no resuelven nada.",denuncia
"Afuera del consulado, los mismos guardias de seguridad están vendiendo los turnos para entrar.",denuncia
"Fatal el servicio de Nauta Hogar últimamente, se cae a cada rato.",queja
"Estoy muy inconforme con la velocidad de internet por datos, casi no se puede navegar.",queja
"Qué manera de demorarse para atender en la oficina de ETECSA, es una pérdida de tiempo.",queja
"La señal del móvil en mi zona es malísima, casi nunca tengo cobertura decente.",queja
Me quejo porque el bono de la recarga se me gastó rapidísimo y casi no lo usé.,queja
"El teléfono fijo mete un ruido horrible, casi no se entiende cuando hablo.",queja
"Pagué por un paquete de SMS y muchos no llegaron a su destino, qué estafa.",queja
"La aplicación Transfermóvil se queda colgada constantemente, es un problema usarla.",queja
Estoy molesto porque llevo semanas esperando que vengan a arreglar una avería del teléfono.,queja
Qué mal que no avisen con tiempo cuando van a hacer mantenimientos en la red.,queja
"Estos apagones tan largos y sin aviso son un desastre, se echa a perder la comida.",queja
La cuenta de la luz vino altísima este mes y yo sigo sin entender por qué.,queja
"Qué voltaje tan inestable, los bombillos parpadean todo el tiempo, ¡van a quemar algo!",queja
Estoy cansado de reportar el mismo problema con la corriente y que no lo solucionen bien.,queja
"El servicio de atención telefónica de la Eléctrica es pésimo, nunca resuelven nada.",queja
Me parece una falta de respeto que no publiquen un cronograma de apagones fiable.,queja
"Vinieron a arreglar un poste y dejaron todos los cables colgando, ¡qué chapucería!",queja
La demora para que te atiendan en las oficinas de cobro de la Eléctrica es tremenda.,queja
No estoy de acuerdo con que corten la luz por un atraso mínimo en el pago.,queja
"Los bajones de luz son diarios, ya uno no sabe qué hacer con los equipos.",queja
"Qué incómodos son los asientos de la guagua esa, terminé con dolor de espalda.",queja
"El aire acondicionado del Viazul estaba demasiado fuerte, casi me congelo.",queja
"Fatal el estado de las carreteras, el viaje se hizo eterno por los baches.",queja
"Las guaguas urbanas siempre vienen repletas, es imposible viajar así.",queja
"Me quejo de la impuntualidad de los Ómnibus Nacionales, siempre salen tarde.",queja
"El trato del chofer de la guagua fue bastante desagradable, muy poca educación.",queja
"Comprar pasajes en la terminal es un caos, muy mala organización.",queja
"Los taxis ruteros van demasiado rápido y parando en cualquier lugar, ¡qué peligro!",queja
No me gustó que pusieran música tan alta durante todo el viaje en la guagua.,queja
"El baño del ómnibus estaba asqueroso, imposible de usar.",queja
"La comida en ese restaurante estaba fría y sin sabor, qué decepción.",queja
Se demoraron una eternidad para traernos el pedido en la cafetería.,queja
El pan de la bodega hoy vino duro como una piedra.,queja
"Me sirvieron un refresco que estaba claramente pasado de fecha, ¡qué descuido!",queja
Los precios en esa paladar son demasiado altos para la calidad que ofrecen.,queja
"El lugar estaba sucio y las mesas pegajosas, muy mala higiene.",queja
"El camarero no tenía ni idea de los platos de la carta, muy poco profesional.",queja
"Pedí un plato y me trajeron otro diferente, y ni se disculparon.",queja
"La oferta gastronómica es muy pobre, siempre lo mismo y de mala calidad.",queja
"El café estaba agrio y quemado, imposible de tomar.",queja
Qué cola más larga tuve que hacer para comprar una cosa tan simple.,queja
El producto que compré en la tienda MLC vino defectuoso y ahora es un lío cambiarlo.,queja
"Muy poca variedad de productos en la tienda, nunca encuentro lo que busco.",queja
"La dependienta me atendió de mala gana, parecía que le molestaba mi presencia.",queja
"El aire acondicionado de la tienda estaba roto, hacía un calor insoportable adentro.",queja
"Los precios suben todas las semanas, ya uno no sabe ni cuánto cuestan las cosas.",queja
El pollo que compré estaba medio descongelado y no se veía muy fresco.,queja
"Qué desorganización hay en esa tienda, nadie sabe dónde está nada.",queja
No me gustó que me revisaran el bolso de mala manera al salir de la tienda.,queja
"Pagué en MLC y me dieron mal el cambio, tuve que reclamar.",queja
"La espera en el cuerpo de guardia fue interminable, aunque no había tanta gente.",queja
El trato del personal de recepción del hospital fue muy frío y poco empático.,queja
"Nunca hay los medicamentos que uno necesita en la farmacia, siempre faltan.",queja
"El médico apenas me revisó y me despachó rapidísimo, no me sentí bien atendido.",queja
"Las instalaciones del policlínico están muy deterioradas, necesitan mantenimiento urgente.",queja
"Qué difícil es conseguir un turno para el dentista, siempre te dan para meses después.",queja
La limpieza en la sala de espera dejaba mucho que desear.,queja
Me mandaron a hacerme unos análisis y tuve que ir a tres lugares distintos.,queja
El doctor llegó tardísimo a la consulta y no dio ninguna explicación.,queja
La información que me dieron sobre el tratamiento fue muy confusa.,queja
"Otra vez sin agua y sin saber hasta cuándo, ¡qué problema!",queja
"El agua viene con una presión bajísima, casi no sube al tanque.",queja
Estoy molesto porque el agua llegó turbia después de tantos días sin ella.,queja
"El horario del agua nunca se cumple, ponen una hora y llega cuando le da la gana.",queja
Reporté un salidero hace días y todavía no han venido a repararlo.,queja
"Cuando ponen el agua, viene con aire y hace un ruido tremendo en las tuberías.",queja
"Qué peste tiene el agua a veces, no provoca ni bañarse.",queja
Dejaron tremendo hueco en la calle después de arreglar una tubería.,queja
Es frustrante no tener una fuente fiable para saber cuándo van a poner el agua.,queja
"El aula de mi hijo está en muy malas condiciones, faltan hasta ventanas.",queja
"La merienda escolar es muy pobre y repetitiva, los niños ni se la comen.",queja
"Qué mala organización en la entrega de notas, fue un caos.",queja
El profesor falta mucho a clases y no recuperan la materia.,queja
Los baños de la escuela están siempre sucios y sin agua.,queja
Me quejo por la falta de comunicación entre la escuela y los padres.,queja
El contenido que están dando en algunas asignaturas me parece insuficiente.,queja
La biblioteca de la universidad tiene muy pocos libros actualizados.,queja
El proceso de matrícula fue muy lento y desorganizado este año.,queja
No estoy conforme con la metodología que usa el profesor para enseñar.,queja
"Qué mala está la programación de la televisión, siempre repiten lo mismo.",queja
"La calidad de la señal de algunos canales es pésima, se ve con mucha interferencia.",queja
El noticiero da las noticias muy tarde y a veces incompletas.,queja
Qué pocos programas interesantes para los jóvenes ponen en la TV.,queja
"La película que pusieron en el cine tenía el audio desfasado, muy molesto.",queja
Estoy cansado de tantos anuncios y propaganda en medio de los programas.,queja
"La radio casi no pone música cubana nueva, siempre los mismos temas viejos.",queja
El volumen de la televisión estaba altísimo en la sala del policlínico.,queja
Me quedé esperando mi programa favorito y lo cambiaron de horario sin avisar.,queja
"Las noticias deportivas casi siempre se enfocan solo en pelota, ¿y los demás deportes?",queja
La habitación del hotel no estaba tan limpia como esperaba.,queja
"El buffet del ""todo incluido"" tenía muy poca variedad y la comida regular.",queja
La piscina del hotel estaba cerrada por mantenimiento justo en mis vacaciones.,queja
El personal de animación del hotel era bastante aburrido.,queja
El servicio de cambio de moneda en la CADECA fue lentísimo.,queja
El mecánico me entregó el carro más tarde de lo prometido.,queja
Qué burocracia para hacer un simple trámite en la oficina de inmigración.,queja
La atención en el banco fue muy lenta y poco eficiente.,queja
No me gustó el trato recibido en la oficina de correos.,queja
La excursión que contraté no cumplió con todo lo que ofrecían en el folleto.,queja
Sería genial que el menú de los restaurantes tuviera más opciones vegetarianas para los que no comemos carne.,sugerencia
"Ojalá que las empresas turísticas ofrezcan más opciones de tours para conocer el campo cubano, no solo las ciudades.",sugerencia
"Sería bueno que los programas educativos incluyan más tecnología en las aulas, sobre todo para los más pequeños.",sugerencia
"Deberían mejorar la señal de internet en las zonas rurales, porque es un desastre tener que esperar tanto para cargar una página.",sugerencia
"Que la radio ponga más música cubana, no solo reggaetón, hay un montón de géneros cubanos que nos gustaría escuchar.",sugerencia
"Creo que las tiendas podrían ofrecer más productos frescos, especialmente frutas y verduras locales.",sugerencia
"Sería genial que las empresas de transporte público pudieran ampliar sus horarios, porque las guaguas son un caos a ciertas horas.",sugerencia
"Ojalá mejoren la calidad del agua potable en mi comunidad, a veces se pone turbia y no es nada agradable.",sugerencia
"Las escuelas deberían tener más recursos para hacer clases prácticas, no todo debe ser teoría.",sugerencia
"A mí me gustaría que los hoteles tuvieran más actividades para los turistas, ya que muchas veces es difícil encontrar entretenimiento.",sugerencia
"El sistema de atención al cliente en las tiendas debe ser más rápido, a veces se tarda una eternidad.",sugerencia
"Creo que sería bueno que el gobierno invirtiera más en el sistema de salud, especialmente en los hospitales provinciales.",sugerencia
"Que los precios de los productos en las tiendas sean más accesibles para todos, porque ahora están muy altos.",sugerencia
"Ojalá que la conexión de internet sea más estable en las zonas rurales, es difícil trabajar con la señal que hay.",sugerencia
"Sería bueno que las emisoras de radio y televisión tengan más espacios de cultura cubana, no solo lo extranjero.",sugerencia
"Ojalá las escuelas ofrezcan más actividades extracurriculares como deportes, música y arte.",sugerencia
"Creo que la comida en los hospitales podría ser más variada y saludable, muchas veces no es ni apetecible.",sugerencia
"Deberían mejorar la infraestructura de las carreteras, ya que hay muchos baches y eso hace que viajar sea un dolor de cabeza.",sugerencia
"Las tiendas deberían tener más variedad en productos electrónicos, no todo el mundo quiere los mismos modelos de celulares.",sugerencia
"Sería buenísimo que las empresas de telecomunicaciones bajaran los precios de la telefonía móvil, que están altísimos.",sugerencia
"Me gustaría que los comercios de mi barrio ofrecieran más productos nacionales, porque a veces lo que traen es muy caro y no accesible.",sugerencia
"Que se invierta más en mejorar la calidad del transporte público, sobre todo en las ciudades grandes, es un caos.",sugerencia
"Las empresas turísticas deberían incorporar más actividades ecológicas, hay mucho que se puede hacer con el entorno natural.",sugerencia
"Sería bueno que las escuelas tengan más contacto con la comunidad, que hagan actividades juntos, que los estudiantes se involucren más.",sugerencia
"Creo que las librerías deberían ofrecer más libros de autores cubanos, hay muchos buenos escritores que merecen más atención.",sugerencia
"Ojalá los restaurantes tengan más opciones de comida rápida, a veces no siempre tenemos tiempo para sentarnos a comer.",sugerencia
"Me gustaría que los medios de comunicación ofrecieran más contenido sobre la historia cubana, eso nos ayudaría a conocer más de nuestra identidad.",sugerencia
"Creo que las escuelas pueden mejorar mucho si cuentan con más material didáctico, sobre todo en tecnología y ciencias.",sugerencia
"Ojalá mejoren las opciones de transporte en la zona rural, a veces es difícil ir a otras ciudades sin depender de la guagua.",sugerencia
Sería bueno que los restaurantes ofrezcan más opciones sin gluten o adaptadas para personas con restricciones alimenticias.,sugerencia
"Creo que deberían poner más actividades recreativas en las comunidades, especialmente para los niños.",sugerencia
"Que la señal de internet en los parques y áreas públicas sea más estable, muchos no tenemos internet en casa y necesitamos conectarnos cuando salimos.",sugerencia
"Ojalá que el sistema educativo fomente más el emprendimiento en los estudiantes, que aprendan a crear sus propios proyectos.",sugerencia
"Me gustaría que la comida en los restaurantes tuviera más variedad, no todo puede ser arroz con pollo.",sugerencia
"Creo que deberían mejorar la calidad de los baños públicos, porque algunos son una vergüenza.",sugerencia
Sería bueno que las tiendas de ropa ofrezcan más tallas y estilos que se adapten a todos los cuerpos.,sugerencia
"Ojalá los productos de higiene personal sean más accesibles, muchas veces están a precios muy altos.",sugerencia
"Creo que las autoridades deberían invertir más en la reparación de las calles y avenidas, porque algunas están intransitables.",sugerencia
"Que se aumenten los controles de calidad en los productos que se venden en las tiendas, porque algunas veces no están en buen estado.",sugerencia
"Sería bueno que en los hospitales hubiera más personal de enfermería, ya que muchas veces tienen que atender a demasiados pacientes a la vez.",sugerencia
"Que se instalen más Wi-Fi públicos en las ciudades, sobre todo en lugares donde hay mucha gente.",sugerencia
"Sería muy útil que se implementaran más programas de educación ambiental en las escuelas, para que los niños aprendan a cuidar el medio ambiente desde pequeños.",sugerencia
"Ojalá mejoren las opciones de comida en los hospitales, porque las raciones no siempre son adecuadas para los pacientes.",sugerencia
"Las escuelas podrían ofrecer más clases de arte y música, que son importantes para el desarrollo de los estudiantes.",sugerencia
"Sería genial que las librerías tuvieran más variedad de libros en español, especialmente novelas cubanas.",sugerencia
"Ojalá el transporte marítimo mejore, ya que muchas veces los viajes entre provincias son complicados.",sugerencia
"Que los centros de recreación ofrezcan más actividades para los jóvenes, no todo puede ser fútbol.",sugerencia
Creo que el sistema educativo necesita actualizarse para ser más inclusivo y tecnológico.,sugerencia
Sería muy útil que las escuelas tengan más recursos para dar clases de programación y robótica.,sugerencia
"Me gustaría que las tiendas tuvieran más productos locales y menos importados, hay muchas cosas que producimos aquí.",sugerencia
"Sería ideal que los restaurantes en la Habana ofrecieran más opciones vegetarianas, ya que la comida vegetal está bastante limitada.",sugerencia
¿No podrían mejorar las señalizaciones de tránsito? Hay muchos puntos donde la gente se pierde por no saber a dónde va.,sugerencia
"Si pudiera haber más opciones de Wi-Fi en parques o plazas, la gente lo agradecería, ya que la conexión sigue siendo limitada en muchos sitios.",sugerencia
"Los hoteles deberían ofrecer más servicios de transporte hacia el centro, para no tener que depender tanto de los taxis.",sugerencia
"Sería excelente si las escuelas tuvieran más recursos tecnológicos, los niños merecen aprender con las herramientas adecuadas.",sugerencia
El transporte público podría ser más puntual y tener más rutas para facilitar el viaje de todos.,sugerencia
"Creo que sería un buen paso si los mercados pudieran ofrecer más productos locales frescos, que es lo que realmente necesitamos.",sugerencia
"Las emisiones de radio deben incluir más contenido local, música cubana y programas de entretenimiento que reflejen nuestras costumbres.",sugerencia
¿Sería posible que en los centros educativos se diera más énfasis a la educación técnica y vocacional?,sugerencia
Sería útil que las empresas de telecomunicaciones ofrecieran paquetes más accesibles para las personas que no pueden pagar por grandes planes de datos.,sugerencia
"Los museos y espacios culturales deben tener más horarios de apertura, para que las familias puedan visitarlos más cómodamente.",sugerencia
Sería bueno que las universidades tuvieran más convenios con empresas para que los estudiantes puedan realizar prácticas más frecuentes.,sugerencia
"Los precios de los taxis colectivos deberían bajar, así más personas podrían utilizarlos, sobre todo en zonas rurales.",sugerencia
"¿No podrían mejorar las condiciones de los autobuses, que a veces parecen estar al borde de la caída?",sugerencia
"A lo mejor podrían ofrecer más cursos de formación online para la gente que vive en áreas apartadas, para no depender tanto de los centros físicos.",sugerencia
Sería genial que las tiendas en línea tuvieran más variedad y mejor disponibilidad de productos cubanos.,sugerencia
"A veces las esperas en el hospital son larguísimas, ¿no podrían gestionar mejor la atención para que no sea tan demorado?",sugerencia
"Creo que deberían mejorar la calidad de la comida en algunos hoteles, sobre todo en los de la zona costera.",sugerencia
"Las casas de alquiler para turistas podrían ofrecer mejores servicios de limpieza, para que la experiencia sea más cómoda.",sugerencia
"La señal de TV en muchos barrios es mala, sería bueno mejorarla para que todos puedan disfrutar de los programas.",sugerencia
"Creo que en las bibliotecas debería haber más libros digitales, con el acceso a internet es más fácil leerlos.",sugerencia
"Las aulas podrían estar más equipadas con material didáctico, como pizarras electrónicas o proyectores para facilitar el aprendizaje.",sugerencia
Sería buena idea si los restaurantes locales ofrecieran menús más económicos para las familias que no tienen tanto dinero.,sugerencia
"El transporte marítimo hacia otros puntos del país debería estar más organizado, para evitar tanto caos en las terminales.",sugerencia
"En las tiendas de la ciudad se echa de menos una sección más grande de productos cubanos, que hay que buscarlos fuera del país.",sugerencia
"Sería útil que los servicios de atención al cliente tuvieran más personal, para que no se demore tanto la resolución de los problemas.",sugerencia
"Las escuelas podrían mejorar sus infraestructuras, algunas aulas no tienen las condiciones necesarias para enseñar a los estudiantes.",sugerencia
"Los programas de radio deben diversificar más su contenido, y no depender tanto de los mismos temas todo el tiempo.",sugerencia
"Sería genial que las emisoras de radio tuvieran más espacio para debates sobre temas de interés social, que es lo que nos interesa.",sugerencia
En los parques públicos haría falta más limpieza y más lugares donde se pueda sentar la gente cómodamente.,sugerencia
"Deberían abrir más puntos de recarga de teléfonos móviles en lugares públicos, para poder cargar sin necesidad de ir a casa.",sugerencia
"Podrían poner más atención a la seguridad en los parques y plazas, sobre todo en la noche, para evitar robos.",sugerencia
"Sería excelente que las cadenas de televisión pudieran poner más documentales sobre la historia de Cuba, para que los más jóvenes aprendan más sobre nuestro pasado.",sugerencia
"Si las aerolíneas nacionales ofrecieran vuelos más frecuentes, sería mucho más fácil viajar por el país.",sugerencia
"Podrían ofrecer más actividades recreativas gratuitas para los niños en las vacaciones, ya que muchas familias no pueden pagar por entretenimiento.",sugerencia
"Los servicios de internet en los restaurantes también podrían mejorar, algunas veces se caen y eso afecta la experiencia.",sugerencia
"Las tiendas deberían poner más atención a los productos de higiene, ya que es algo básico y escaso en muchos lugares.",sugerencia
"Sería ideal que los buses de largo recorrido pudieran tener más salidas, para hacer los viajes más accesibles.",sugerencia
"Las escuelas podrían organizar más actividades extracurriculares para los estudiantes, como deportes o arte.",sugerencia
¿Podrían agregar más variedad de jugos naturales en los restaurantes? Hay pocos y siempre los mismos.,sugerencia
"Sería genial si los cines pudieran tener más funciones por la tarde, para que los estudiantes puedan ir sin faltar a clases.",sugerencia
"En los hospitales, sería bueno si la información sobre los tiempos de espera fuera más clara, para que las personas no se frustren.",sugerencia
