comment,label
 Los puentes son promesas rotas que crujen bajo los pies , ofensa  
 La leche es agua blanca que enferma más que alimenta , ofensa  
 Los bomberos son fantasmas con uniforme que nadie llama ya , ofensa  
 Las políticas agrícolas son veneno para campesinos y suelo fértil , ofensa  
 Los semáforos son advertencias ignoradas en un país sin orden , ofensa  
 Los servicios funerarios son extorsión disfrazada de ayuda , ofensa  
 Las universidades son fábricas de desilusionados con diplomas , ofensa  
 El transporte marítimo es quimera para tontos que creen en progreso , ofensa  
 Los subsidios son migajas con sabor a humillación y resignación , ofensa  
 Las redes son jaulas de oro donde el pueblo canta canciones tristes , ofensa  
 Los técnicos son aprendices eternos que empeoran cada reparación , ofensa  
 Las licitaciones son concursos de robos elegantes con acta oficial , ofensa  
 El servicio de recarga es estafa diaria con sonrisa falsa , ofensa  
 Las carreteras son cicatrices en la piel de un país maltratado , ofensa  
 Los discursos son sermones vacíos que ni los loro repiten , ofensa  
 Los libros son ladrillos ideológicos para construir muros de ignorancia , ofensa  
 Las licencias son trámites de tortura china con sello cubano , ofensa  
 El correo es pozo sin fondo donde las cartas gritan sin eco , ofensa  
 Los puentes son metáforas de un país que se desmorona , ofensa  
 La leche es mentira blanca que envenena a los inocentes , ofensa  
 Los bomberos son espectadores con mangueras en un país en llamas , ofensa  
 Las políticas agrícolas son maldiciones para tierras benditas , ofensa  
 Los semáforos son chistes negros en calles sin gracia , ofensa  
 Los servicios funerarios son negocios de buitres con licencia , ofensa  
 Las universidades son trampas para jóvenes con sueños rotos , ofensa  
 El transporte marítimo es espejismo para náufragos sin salvación , ofensa  
 Los subsidios son caricias con cuchillo que sangran el alma , ofensa  
 Las redes son telarañas donde el pueblo cae sin escapatoria , ofensa  
 Los técnicos son magos fallidos que desaparecen tras cobrar , ofensa  
 Las licitaciones son rituales de corrupción con actas firmadas , ofensa  
 El servicio de recarga es robo a mano armada con sonrisa , ofensa  
 Las carreteras son heridas abiertas en el cuerpo de la nación , ofensa  
 Los discursos son canciones desafinadas en un país sordo , ofensa  
 Los libros son armas de repetición para matar el pensamiento , ofensa  
 Las licencias son sellos de impotencia ciudadana con tinta roja , ofensa  
 El correo es servicio zombi que camina pero no llega , ofensa  
 Los puentes son promesas de papel mojado en lluvia de mentiras , ofensa  
 La leche es polvo de engaño que disfrazan de esperanza , ofensa  
 Los bomberos son estatuas de sal en un país en llamas , ofensa  
 Las políticas agrícolas son recetas de hambre con sello oficial , ofensa  
 Los semáforos son guiños cómplices al caos vehicular , ofensa  
 Los servicios funerarios son teatros macabros donde la muerte es negocio , ofensa  
 Las universidades son fábricas de resignación con títulos de paciencia , ofensa  
 El transporte marítimo es leyenda para turistas que nunca vendrán , ofensa  
 Los subsidios son limosnas con sabor a lágrimas y rabia , ofensa  
 Las redes son cárceles digitales donde el Big Brother criollo vigila , ofensa  
 Los técnicos son artistas del fraude con herramientas oxidadas , ofensa  
 Las licitaciones son banquetes donde los corruptos se atragantan , ofensa  
 El servicio de recarga es timo con logotipo estatal , ofensa  
 Las carreteras son cicatrices de un país que sangra desorden , ofensa
  Los políticos son buitres disfrazados de palomas que devoran los recursos del pueblo , ofensa El agua potable es un cuento de hadas para adultos que aún creen en milagros , ofensa Las facturas de la luz son obras de ficción escritas por mentirosos profesionales , ofensa Los hospitales son mercados de la muerte donde la negligencia es la moneda de cambio , ofensa El transporte público es un suicidio colectivo con tarifa subsidiada , ofensa Los maestros enseñan a repetir consignas en vez de pensar; educación de robots , ofensa
La carne enlatada es un experimento fallido de convertir basura en proteína , ofensa
Las calles tienen más hoyos que el discurso de un político corrupto , ofensa
El internet es una tortuga con etiqueta de liebre; pura estafa , ofensa
 Los funcionarios roban con la elegancia de un ladrón de guante blanco , ofensa
 Las farmacias estatales son museos del vacío con estantes polvorientos , ofensa
 La burocracia es un laberinto sin salida diseñado por sádicos , ofensa
 Los apagones son más frecuentes que las sonrisas en este país , ofensa
 El pan de la libreta es cemento disfrazado de alimento; hasta los ratones lo evitan , ofensa
 Los bomberos llegan cuando el fuego se convierte en cenizas y burlas , ofensa
 Las licencias de construcción son sellos para legalizar el robo de materiales , ofensa
 Los médicos recetan placebos porque las medicinas reales son para los enchufados , ofensa
 Los buses son ataúdes con ruedas que cobran por viajar al infierno , ofensa
 La gasolina huele a corrupción; solo disponible para los amigos del régimen , ofensa
 Las escuelas son cárceles donde se adoctrina en vez de educar , ofensa
 Los proyectos de infraestructura son espejismos que se evaporan con el primer aguacero , ofensa
 Los inspectores de precios son cómplices del mercado negro que dicen combatir , ofensa
 La leche en polvo es tiza líquida que enferma más que nutre , ofensa
 Los cortes de agua son castigos divinos por vivir en este desastre , ofensa
 Los salarios son limosnas que no alcanzan ni para comprar dignidad , ofensa
 Las tiendas en MLC son recordatorios diarios de que el pueblo no cuenta , ofensa
 Los parques públicos son letrinas al aire libre con bancos rotos , ofensa
 Los discursos oficiales son canciones de cuna para adormecer a los inconformes , ofensa
 El aceite de cocinar es líquido oscuro que quema el estómago y la paciencia , ofensa
 Las ambulancias son taxis de la muerte que nunca llegan a tiempo , ofensa
 Los técnicos de Etecsa son aprendices de brujo que empeoran la conexión , ofensa
 La basura en las calles es el monumento nacional a la incompetencia , ofensa
 Los jueces son títeres que bailan al ritmo que el poder les marca , ofensa
 El transporte de carga es tan lento que los alimentos llegan podridos , ofensa
 Las tuberías rotas son fuentes de desesperación en cada barrio , ofensa
 Los proyectos sociales son carnada podrida para pescar votos , ofensa
 La educación sexual es un tabú que alimenta embarazos adolescentes , ofensa
 Los policías son sicarios con uniforme que protegen a los delincuentes de cuello blanco , ofensa
 El café subsidiado es agua sucia con olor a engaño revolucionario , ofensa
 Los cortes programados de luz son excusas para ocultar el robo de combustibles , ofensa
 Los programas de ayuda internacional son piñatas que solo rompen los corruptos , ofensa
 Las carreteras son rutas de terror donde los baches devoran llantas , ofensa
 Los medicamentos son fantasmas que solo aparecen en el mercado negro , ofensa
 Los trámites legales son rituales de humillación para ciudadanos , ofensa
 Los líderes sindicales son perros guardianes del sistema opresor , ofensa
 La leche condensada es pegamento líquido vendido como alimento , ofensa
 Los bomberos usan mangueras secas y excusas húmedas , ofensa
 Las políticas agrícolas son recetas para convertir tierras fértiles en desiertos , ofensa
 Los semáforos son chistes visuales en un país sin orden , ofensa
 Los servicios funerarios cobran por morir; hasta la muerte es negocio , ofensa
 Las universidades son fábricas de desempleados con diplomas inútiles , ofensa
 El transporte marítimo es leyenda urbana para turistas incautos , ofensa
 Los subsidios a ancianos son migajas que ni un pájaro picotearía , ofensa
 Las redes sociales censuradas son jaulas digitales para la libre expresión , ofensa
 Los técnicos de refrigeración reparan neveras con cinta y mentiras , ofensa
 Las licitaciones públicas son concursos de quién roba más descarado , ofensa
 El servicio de recarga de saldo es ruleta rusa de errores y fraudes , ofensa
 Las carreteras interprovinciales son caminos de sufrimiento con paisaje , ofensa
 Los discursos patrióticos son himnos vacíos en un país sin rumbo , ofensa
 Los libros de texto son manuales de adoctrinamiento para borregos , ofensa
 Las licencias de conducir se venden como caramelos en un kiosko ilegal , ofensa
 El servicio postal pierde cartas como si fueran hojas al viento , ofensa
 Los puentes peatonales son trampas mortales con pintura fresca , ofensa
 La leche maternizada es veneno envasado para bebés pobres , ofensa
 Los bomberos apagan incendios con la eficacia de un cubo roto , ofensa
 Las cárceles son universidades del crimen financiadas por el Estado , ofensa
 Los programas de TV son propaganda barata con risas falsas , ofensa
 El café de la libreta es aserrín tostado que nadie debería beber , ofensa
 Las leyes ambientales son chistes verdes en un país gris , ofensa
 Los proyectos de vivienda son castillos de naipes que el viento derriba , ofensa
 Las universidades gradúan parásitos con títulos y cero habilidades , ofensa
 El transporte fluvial es mitología moderna para distraer al pueblo , ofensa
 Los subsidios son migajas envenenadas para silenciar rebeliones , ofensa
 Las redes sociales vigiladas son prisiones para pensamientos libres , ofensa
 Los técnicos de sonido en eventos estatales son sordos con diplomas , ofensa
 Las licitaciones son obras de teatro donde el mejor actor roba más , ofensa
 El servicio de recarga es estafa legalizada con aval estatal , ofensa
 Las carreteras son rutas de la desesperación con baches estratégicos , ofensa
 Los discursos oficiales son canciones de sirena para naufragar esperanzas , ofensa
 Los libros escolares son basura ideológica disfrazada de educación , ofensa
 Las licencias son trámites kafkianos diseñados para enloquecer , ofensa
 El correo estatal es agujero negro donde desaparecen hasta las quejas , ofensa
 Los puentes son decoración urbana que se cae con la primera lluvia , ofensa
 La leche para niños es polvo de yeso que disfrazan de nutrientes , ofensa
 Los bomberos usan escaleras rotas y excusas eternas , ofensa
 Las políticas agrícolas son recetas para el hambre colectiva , ofensa
 Los semáforos son chistes de mal gusto en calles sin ley , ofensa
 Los servicios funerarios son negocios macabros que lucran con el dolor , ofensa
 Las universidades son circos donde se entrena a payasos con títulos , ofensa
 El transporte marítimo es sueño inalcanzable en un país varado , ofensa
 Los subsidios son limosnas que humillan en vez de ayudar , ofensa
 Las redes sociales son telarañas donde el Estado atrapa disidentes , ofensa
 Los técnicos de climatización reparan aires con soplo de mentiras , ofensa
 Las licitaciones son rifas donde siempre ganan los mismos ladrones , ofensa
 El servicio de recarga es timo digital con sello gubernamental , ofensa
 Las carreteras son vías de tortura para ciudadanos sin opción , ofensa
 Los discursos son canciones de cuna para adultos desesperados , ofensa
Los libros son armas de adoctrinamiento masivo en aulas mugrosas , ofensa
Las licencias son sellos de corrupción con tinta roja , ofensa
 El correo es servicio fantasma que solo existe en papeles , ofensa
 Los puentes son promesas rotas que crujen bajo los pies , ofensa
 La leche es agua blanca que enferma más que alimenta , ofensa
 Los bomberos son fantasmas con uniforme que nadie llama ya , ofensa
 Las políticas agrícolas son veneno para campesinos y suelo fértil , ofensa
 Los semáforos son advertencias ignoradas en un país sin orden , ofensa
 Los servicios funerarios son extorsión disfrazada de ayuda , ofensa
 Las universidades son fábricas de desilusionados con diplomas , ofensa
 El transporte marítimo es quimera para tontos que creen en progreso , ofensa
 Los subsidios son migajas con sabor a humillación y resignación , ofensa
 Las redes son jaulas de oro donde el pueblo canta canciones tristes , ofensa
 Los técnicos son aprendices eternos que empeoran cada reparación , ofensa
 Las licitaciones son concursos de robos elegantes con acta oficial , ofensa
 El servicio de recarga es estafa diaria con sonrisa falsa , ofensa
 Las carreteras son cicatrices en la piel de un país maltratado , ofensa
 Los discursos son sermones vacíos que ni los loro repiten , ofensa
 Los libros son ladrillos ideológicos para construir muros de ignorancia , ofensa
 Las licencias son trámites de tortura china con sello cubano , ofensa
 El correo es pozo sin fondo donde las cartas gritan sin eco , ofensa
 Los puentes son metáforas de un país que se desmorona , ofensa
 La leche es mentira blanca que envenena a los inocentes , ofensa
 Los bomberos son espectadores con mangueras en un país en llamas , ofensa
 Las políticas agrícolas son maldiciones para tierras benditas , ofensa
 Los semáforos son chistes negros en calles sin gracia , ofensa
 Los servicios funerarios son negocios de buitres con licencia , ofensa
 Las universidades son trampas para jóvenes con sueños rotos , ofensa
 El transporte marítimo es espejismo para náufragos sin salvación , ofensa
 Los subsidios son caricias con cuchillo que sangran el alma , ofensa
 Las redes son telarañas donde el pueblo cae sin escapatoria , ofensa
 Los técnicos son magos fallidos que desaparecen tras cobrar , ofensa
 Las licitaciones son rituales de corrupción con actas firmadas , ofensa
 El servicio de recarga es robo a mano armada con sonrisa , ofensa
 Las carreteras son heridas abiertas en el cuerpo de la nación , ofensa
 Los discursos son canciones desafinadas en un país sordo , ofensa. Los libros son armas de repetición para matar el pensamiento , ofensa
 Las licencias son sellos de impotencia ciudadana con tinta roja , ofensa
 El correo es servicio zombi que camina pero no llega , ofensa
 Los puentes son promesas de papel mojado en lluvia de mentiras , ofensa
 La leche es polvo de engaño que disfrazan de esperanza , ofensa
 Los bomberos son estatuas de sal en un país en llamas , ofensa
 Las políticas agrícolas son recetas de hambre con sello oficial , ofensa
 Los semáforos son guiños cómplices al caos vehicular , ofensa Los servicios funerarios son teatros macabros donde la muerte es negocio , ofensa
Las universidades son fábricas de resignación con títulos de paciencia , ofensa
El transporte marítimo es leyenda para turistas que nunca vendrán , ofensa
Los subsidios son limosnas con sabor a lágrimas y rabia , ofensa
Las redes son cárceles digitales donde el Big Brother criollo vigila , ofensa
Los técnicos son artistas del fraude con herramientas oxidadas , ofensa
Las licitaciones son banquetes donde los corruptos se atragantan , ofensa
El servicio de recarga es timo con logotipo estatal , ofensa
Las carreteras son cicatrices de un país que sangra desorden , ofensa
Denuncio la falta de medicamentos en los hospitales públicos de Cuba.,denuncia
Los apagones frecuentes en La Habana afectan la calidad de vida de los ciudadanos.,denuncia
¿Por qué no hay transparencia en la distribución de alimentos a la población?,pregunta
Exijo respuestas sobre el mal estado de las carreteras en el oriente del país.,denuncia
La corrupción en los trámites migratorios perjudica a las familias cubanas.,denuncia
¿Cuándo mejorará el acceso a Internet en las zonas rurales de Cuba?,pregunta
Denuncio la escasez de materiales de construcción para reparar viviendas.,denuncia
Las escuelas estatales carecen de recursos básicos para impartir clases.,denuncia
¿Qué medidas tomará el gobierno para frenar la inflación de los productos básicos?,pregunta
Los bajos salarios en el sector estatal obligan a buscar empleos informales.,denuncia
¿Por qué se prioriza el turismo extranjero sobre las necesidades locales?,pregunta
Denuncio la censura en los medios de comunicación cubanos.,denuncia
¿Cómo se explica el desabastecimiento de leche para niños y ancianos?,pregunta
La burocracia excesiva retrasa la apertura de negocios privados.,denuncia
¿Dónde están los resultados de las inversiones en agricultura?,pregunta
Denuncio la desaparición de medicamentos esenciales en farmacias estatales de La Habana.,denuncia
¿Por qué los hospitales rurales carecen de equipos básicos de diagnóstico?,pregunta
Exijo transparencia en los fondos asignados a reparar las escuelas en Pinar del Río.,denuncia
La corrupción en la entrega de tierras agrícolas perjudica a los campesinos.,denuncia
¿Cuándo se resolverá el problema de la recogida de basura en Santiago de Cuba?,pregunta
Denuncio la venta ilegal de combustible a precios exorbitantes en el mercado negro.,denuncia
¿Quién es responsable de los cortes de agua prolongados en Camagüey?,pregunta
Los bajos salarios de los maestros provocan deserción educativa.,denuncia
¿Por qué no hay acceso a materiales de construcción para familias afectadas por huracanes?,pregunta
Denuncio la censura a periodistas independientes que cubren protestas ciudadanas.,denuncia
¿Cómo se justifica el desvío de recursos destinados a programas sociales?,pregunta
Denuncio la falta de ambulancias en los municipios más pobres de Granma.,denuncia
¿Por qué los medicamentos para enfermedades crónicas solo se venden en MLC?,pregunta
Exijo investigar el desvío de fondos para reparar el acueducto de Holguín.,denuncia
La escasez de pan en las bodegas estatales afecta a familias vulnerables.,denuncia
¿Cuándo se regularán los precios abusivos en las tiendas en divisas?,pregunta
Denuncio la venta ilegal de piezas de repuesto para vehículos a precios especulativos.,denuncia
Los cortes de electricidad en Guantánamo dañan electrodomésticos de los ciudadanos.,denuncia
¿Quién responde por el colapso de alcantarillados en Centro Habana?,pregunta
Denuncio el robo de materiales escolares destinados a primarias en Matanzas.,denuncia
¿Cómo se explica el cierre de consultorios médicos en zonas rurales?,pregunta
Exigimos transparencia en la entrega de viviendas a damnificados de huracanes.,denuncia
Los precios de los alimentos en mercados agropecuarios son inaccesibles.,denuncia
¿Por qué no hay políticas para frenar la contaminación de ríos en Pinar del Río?,pregunta
Denuncio la mala calidad del transporte público interprovincial.,denuncia
¿Dónde están los recursos destinados a reparar fábricas de alimentos?,pregunta
La corrupción en aduanas retrasa la entrada de insumos médicos.,denuncia
¿Cuándo habrá Internet estable en municipios fuera de la capital?,pregunta
Denuncio el cobro de sobornos para acceder a plazas laborales estatales.,denuncia
Las universidades públicas carecen de bibliotecas actualizadas.,denuncia
¿Quién controla la distribución de leche para niños menores de 5 años?,pregunta
Denuncio el deterioro de los parques infantiles en Santiago de Cuba.,denuncia
¿Por qué se permite el monopolio de empresas extranjeras en el turismo?,pregunta
Exijo auditorías públicas a las empresas de telecomunicaciones estatales.,denuncia
Los apagones afectan la conservación de vacunas en centros de salud.,denuncia
¿Cómo se justifica el aumento de tarifas eléctricas sin mejoras en el servicio?,pregunta
Denuncio la falta de protección social para adultos mayores en zonas rurales.,denuncia
¿Dónde están los proyectos de viviendas prometidos tras el paso del huracán Ian?,pregunta
La burocracia impide a agricultores acceder a semillas de calidad.,denuncia
¿Por qué no hay inspecciones a los precios abusivos en ferreterías?,pregunta
Denuncio la falta de reactivos para pruebas de VIH en hospitales públicos.,denuncia
¿Cuándo se legalizarán los negocios privados sin restricciones excesivas?,pregunta
Exijo respuestas sobre el desabastecimiento de gas doméstico en Las Tunas.,denuncia
La mala gestión de residuos en playas turísticas daña el ecosistema.,denuncia
¿Quién supervisa la calidad del agua embotellada que se vende al público?,pregunta
Denuncio el acoso a periodistas independientes que cubren protestas.,denuncia
¿Por qué el gobierno no publica datos oficiales sobre inflación?,pregunta
Los salarios en el sector de la salud no cubren la canasta básica.,denuncia
¿Cuándo se renovarán los equipos obsoletos en las fábricas estatales?,pregunta
Denuncio la venta preferencial de productos agrícolas a hoteles extranjeros.,denuncia
¿Cómo se asignan los permisos para importar bienes de primera necesidad?,pregunta
La falta de mantenimiento en presas pone en riesgo a comunidades cercanas.,denuncia
¿Dónde están los fondos recaudados por impuestos a trabajadores por cuenta propia?,pregunta
Denuncio el racionamiento excesivo de agua potable en Camagüey.,denuncia
¿Por qué se niega el acceso a estadísticas sobre mortalidad infantil?,pregunta
Exijo investigar los retrasos en la entrega de pensiones a jubilados.,denuncia
Las escuelas técnicas carecen de herramientas para prácticas profesionales.,denuncia
¿Quién regula los precios de los servicios de transporte privado?,pregunta
Denuncio la falta de medicamentos oncológicos en farmacias hospitalarias.,denuncia
¿Cuándo se detendrá la emigración masiva de profesionales jóvenes?,pregunta
